DISTRITO,BARRIO,DIRECCION,MODELO,X_ETRS89,Y_ETRS89,LONGITUD,LATITUD,id_OSM,lat_OSM,lon_OSM,coord_OSM,name_OSM,score_OSM,coord
TETUÁN,BERRUGUETE,"CALLE DEL MARQUES DE VIANA,57",50_LTS,440423.5378,4479360.427,-3.702709913253784,40.4627799987793,node/4635304584,40.4628193,-3.7027397,"(40.4628193, -3.7027397)",,5.046018142676189,"(40.4628193, -3.7027397)"
TETUÁN,VALDEACEDERAS,"CALLE DEL MARQUES DE VIANA,44",50_LTS,440454.9512,4479365.727,-3.7023398876190186,40.46282958984375,node/4635304584,40.4628193,-3.7027397,"(40.4628193, -3.7027397)",,33.853058791766,"(40.4628193, -3.7027397)"
TETUÁN,BERRUGUETE,"CALLE DEL MARQUES DE VIANA,69",50_LTS,440394.0234,4479380.643,-3.7030599117279053,40.46295928955078,node/4635304584,40.4628193,-3.7027397,"(40.4628193, -3.7027397)",,31.252496626138182,"(40.4628193, -3.7027397)"
TETUÁN,VALDEACEDERAS,"CALLE DEL MARQUES DE VIANA,56",50_LTS_EX,440419.5373,4479390.431,-3.7027599811553955,40.463050842285156,node/4635304584,40.4628193,-3.7027397,"(40.4628193, -3.7027397)",,25.810705719416514,"(40.4628193, -3.7027397)"
TETUÁN,BERRUGUETE,"CALLE DEL MARQUES DE VIANA,73",50_LTS_EX,440367.9091,4479401.943,-3.7033700942993164,40.46315002441406,node/4635304585,40.4631306,-3.7030671,"(40.4631306, -3.7030671000000002)",,25.73131945531791,"(40.4631306, -3.7030671000000002)"
TETUÁN,BERRUGUETE,"CALLE DE RUIZ PALACIOS,43",50_LTS,440352.7193,4479410.944,-3.703550100326538,40.46323013305664,node/4635304585,40.4631306,-3.7030671,"(40.4631306, -3.7030671000000002)",,42.345924033512944,"(40.4631306, -3.7030671000000002)"
TETUÁN,BERRUGUETE,"CALLE DEL MARQUES DE VIANA,77",50_LTS,440330.7558,4479421.11,-3.703809976577759,40.463321685791016,node/4635304586,40.4631965,-3.7034511,"(40.463196500000002, -3.7034511000000001)",,33.409195522064266,"(40.463196500000002, -3.7034511000000001)"
TETUÁN,VALDEACEDERAS,"CALLE DEL MARQUES DE VIANA,58",120_LTS,440379.9377,4479421.828,-3.7032299041748047,40.46332931518555,node/4635304585,40.4631306,-3.7030671,"(40.4631306, -3.7030671000000002)",,26.044592969903206,"(40.4631306, -3.7030671000000002)"
TETUÁN,VALDEACEDERAS,"CALLE DEL MARQUES DE VIANA,60",50_LTS,440348.6749,4479435.398,-3.7036001682281494,40.46345138549805,node/4635304586,40.4631965,-3.7034511,"(40.463196500000002, -3.7034511000000001)",,31.029817819432775,"(40.463196500000002, -3.7034511000000001)"
TETUÁN,BERRUGUETE,"CALLE DEL MARQUES DE VIANA,85",50_LTS,440300.4295,4479445.774,-3.704169988632202,40.463539123535156,node/4635304588,40.4634089,-3.7038467,"(40.463408899999997, -3.7038467000000002)",,30.95541921700965,"(40.463408899999997, -3.7038467000000002)"
TETUÁN,VALDEACEDERAS,"CALLE DEL MARQUES DE VIANA,66",50_LTS,440322.5167,4479451.148,-3.7039101123809814,40.46358871459961,node/4635304588,40.4634089,-3.7038467,"(40.463408899999997, -3.7038467000000002)",,20.707481239481083,"(40.463408899999997, -3.7038467000000002)"
TETUÁN,BERRUGUETE,"CALLE DE BELLVER,36",50_LTS,440260.742,4479466.072,-3.7046399116516113,40.46371841430664,node/4635305090,40.4635937,-3.7042219,"(40.463593699999997, -3.7042218999999998)",,37.99596656251707,"(40.463593699999997, -3.7042218999999998)"
TETUÁN,VALDEACEDERAS,"CALLE DEL MARQUES DE VIANA,70",50_LTS_EX,440285.3726,4479471.425,-3.704349994659424,40.46377182006836,node/4635305090,40.4635937,-3.7042219,"(40.463593699999997, -3.7042218999999998)",,22.58319171139366,"(40.463593699999997, -3.7042218999999998)"
TETUÁN,BERRUGUETE,"CALLE DEL MARQUES DE VIANA,95",50_LTS,440240.4744,4479476.224,-3.7048799991607666,40.463809967041016,node/4635305091,40.4637981,-3.7044324,"(40.463798099999998, -3.7044324)",,37.90005199999248,"(40.463798099999998, -3.7044324)"
TETUÁN,VALDEACEDERAS,"CALLE DEL MARQUES DE VIANA,76",50_LTS,440251.5933,4479488.346,-3.7047500610351562,40.46392059326172,node/4635305091,40.4637981,-3.7044324,"(40.463798099999998, -3.7044324)",,30.136879075165563,"(40.463798099999998, -3.7044324)"
TETUÁN,VALDEACEDERAS,"CALLE DEL MARQUES DE VIANA,103",50_LTS_EX,440179.5922,4479496.692,-3.7056000232696533,40.4639892578125,node/4632741931,40.4643634,-3.7055831,"(40.464363400000003, -3.7055831000000001)",,41.6390684854844,"(40.464363400000003, -3.7055831000000001)"
TETUÁN,VALDEACEDERAS,"CALLE DEL MARQUES DE VIANA,84",50_LTS,440153.3725,4479504.672,-3.7059099674224854,40.46406173706055,node/4632741931,40.4643634,-3.7055831,"(40.464363400000003, -3.7055831000000001)",,43.48427420697882,"(40.464363400000003, -3.7055831000000001)"
TETUÁN,VALDEACEDERAS,"CALLE DEL MARQUES DE VIANA,88",50_LTS,440131.4007,4479513.728,-3.706170082092285,40.464141845703125,node/4635305104,40.4641956,-3.7057211,"(40.464195599999996, -3.7057210999999999)",,38.46143759563882,"(40.464195599999996, -3.7057210999999999)"
TETUÁN,VALDEACEDERAS,"PASEO DE LA DIRECCION,156",50_LTS,440196.7522,4479522.086,-3.705399990081787,40.46421813964844,node/4632741931,40.4643634,-3.7055831,"(40.464363400000003, -3.7055831000000001)",,22.386171306351336,"(40.464363400000003, -3.7055831000000001)"
TETUÁN,VALDEACEDERAS,"CALLE DEL MARQUES DE VIANA,84",50_LTS,440167.9803,4479528.977,-3.705739974975586,40.46427917480469,node/4632741931,40.4643634,-3.7055831,"(40.464363400000003, -3.7055831000000001)",,16.247717367849226,"(40.464363400000003, -3.7055831000000001)"
TETUÁN,VALDEACEDERAS,"CALLE DEL MARQUES DE VIANA,88",50_LTS_EX,440134.9961,4479539.231,-3.706130027770996,40.46437072753906,node/4632741931,40.4643634,-3.7055831,"(40.464363400000003, -3.7055831000000001)",,46.2893060855716,"(40.464363400000003, -3.7055831000000001)"
TETUÁN,VALDEACEDERAS,"CALLE DEL MARQUES DE VIANA,90",50_LTS,440128.2581,4479544.836,-3.706209897994995,40.464420318603516,node/4632741935,40.4647085,-3.705757,"(40.4647085, -3.7057570000000002)",,49.962228521559,"(40.4647085, -3.7057570000000002)"
TETUÁN,VALDEACEDERAS,"PASEO DE LA DIRECCION,160",50_LTS,440183.4891,4479559.935,-3.7055599689483643,40.464561462402344,node/4632741931,40.4643634,-3.7055831,"(40.464363400000003, -3.7055831000000001)",,22.116527845888434,"(40.464363400000003, -3.7055831000000001)"
TETUÁN,VALDEACEDERAS,"PASEO DE LA DIRECCION,176",50_LTS,440114.2097,4479590.461,-3.7063798904418945,40.46482849121094,node/4632741937,40.4649866,-3.7065097,"(40.464986600000003, -3.7065096999999998)",,20.734627619610038,"(40.464986600000003, -3.7065096999999998)"
TETUÁN,VALDEACEDERAS,"PASEO DE LA DIRECCION,172",50_LTS_EX,440151.6013,4479601.263,-3.705940008163452,40.46493148803711,node/4632741935,40.4647085,-3.705757,"(40.4647085, -3.7057570000000002)",,29.239945807670118,"(40.4647085, -3.7057570000000002)"
TETUÁN,VALDEACEDERAS,"CALLE DEL ALIGUSTRE,1",50_LTS_EX,440054.9977,4479607.586,-3.7070798873901367,40.46498107910156,node/4619376479,40.4651024,-3.7072769,"(40.465102399999999, -3.7072769000000001)",,21.44823320715754,"(40.465102399999999, -3.7072769000000001)"
TETUÁN,VALDEACEDERAS,"CALLE DEL CRISANTEMO,7",50_LTS,440109.6648,4479658.212,-3.7064402103424072,40.46543884277344,node/4632741940,40.4650425,-3.7065122,"(40.465042500000003, -3.7065122000000001)",,44.50264027610204,"(40.465042500000003, -3.7065122000000001)"
MONCLOA-ARAVACA,VALDEZARZA,"CALLE DE ANTONIO MACHADO,12",50_LTS,439111.6258,4479746.191,-3.7182199954986572,40.46615982055664,node/3786662084,40.4665284,-3.71855,"(40.466528400000001, -3.71855)",,49.60286432139779,"(40.466528400000001, -3.71855)"
MONCLOA-ARAVACA,VALDEZARZA,"CALLE DE SERAFIN RAMIREZ,25",50_LTS,439490.6529,4479751.997,-3.713749885559082,40.46623992919922,node/4737191245,40.4663708,-3.714204,"(40.4663708, -3.7142040000000001)",,41.09156888523996,"(40.4663708, -3.7142040000000001)"
MONCLOA-ARAVACA,VALDEZARZA,"CALLE DE EMERENCIANA ZURILLA,32",50_LTS,439459.3751,4479763.351,-3.7141199111938477,40.466339111328125,node/4737191245,40.4663708,-3.714204,"(40.4663708, -3.7142040000000001)",,7.940654654942232,"(40.4663708, -3.7142040000000001)"
MONCLOA-ARAVACA,VALDEZARZA,"C · CALLE SINESIO DELGADO , ASCENDIENTE 1: 094 ·",,439123.488,4479770.317,-3.7180824279785156,40.46637725830078,node/3786662084,40.4665284,-3.71855,"(40.466528400000001, -3.71855)",,42.988934975443456,"(40.466528400000001, -3.71855)"
MONCLOA-ARAVACA,VALDEZARZA,"C · CALLE SINESIO DELGADO , ASCENDIENTE 1: 094 ·",,439123.488,4479770.317,-3.7180824279785156,40.46637725830078,node/3786662084,40.4665284,-3.71855,"(40.466528400000001, -3.71855)",,42.988934975443456,"(40.466528400000001, -3.71855)"
MONCLOA-ARAVACA,VALDEZARZA,"C · CALLE SINESIO DELGADO , ASCENDIENTE 1: 094 ·",,439123.488,4479770.317,-3.7180824279785156,40.46637725830078,node/3786662084,40.4665284,-3.71855,"(40.466528400000001, -3.71855)",,42.988934975443456,"(40.466528400000001, -3.71855)"
MONCLOA-ARAVACA,VALDEZARZA,"C · CALLE SINESIO DELGADO , ASCENDIENTE 1: 094 ·",,439123.488,4479770.317,-3.7180824279785156,40.46637725830078,node/3786662084,40.4665284,-3.71855,"(40.466528400000001, -3.71855)",,42.988934975443456,"(40.466528400000001, -3.71855)"
MONCLOA-ARAVACA,VALDEZARZA,"C · CALLE SINESIO DELGADO , ASCENDIENTE 1: 094 ·",,439123.488,4479770.317,-3.7180824279785156,40.46637725830078,node/3786662084,40.4665284,-3.71855,"(40.466528400000001, -3.71855)",,42.988934975443456,"(40.466528400000001, -3.71855)"
MONCLOA-ARAVACA,VALDEZARZA,"C · CALLE SINESIO DELGADO , ASCENDIENTE 1: 094 ·",,439123.488,4479770.317,-3.7180824279785156,40.46637725830078,node/3786662084,40.4665284,-3.71855,"(40.466528400000001, -3.71855)",,42.988934975443456,"(40.466528400000001, -3.71855)"
MONCLOA-ARAVACA,VALDEZARZA,"C · CALLE SINESIO DELGADO , ASCENDIENTE 1: 094 ·",,439123.488,4479770.317,-3.7180824279785156,40.46637725830078,node/3786662084,40.4665284,-3.71855,"(40.466528400000001, -3.71855)",,42.988934975443456,"(40.466528400000001, -3.71855)"
MONCLOA-ARAVACA,VALDEZARZA,"C · CALLE SINESIO DELGADO , ASCENDIENTE 1: 094 ·",,439123.488,4479770.317,-3.7180824279785156,40.46637725830078,node/3786662084,40.4665284,-3.71855,"(40.466528400000001, -3.71855)",,42.988934975443456,"(40.466528400000001, -3.71855)"
MONCLOA-ARAVACA,VALDEZARZA,,MU-11A,439078.6222,4479787.557,-3.718613386154175,40.466529846191406,node/3786662084,40.4665284,-3.71855,"(40.466528400000001, -3.71855)",,5.366102922757871,"(40.466528400000001, -3.71855)"
MONCLOA-ARAVACA,VALDEZARZA,,MU-11A,439071.6222,4479798.557,-3.7186968326568604,40.46662902832031,node/3786662084,40.4665284,-3.71855,"(40.466528400000001, -3.71855)",,16.722727365318445,"(40.466528400000001, -3.71855)"
MONCLOA-ARAVACA,VALDEZARZA,,MU-11A,439083.6222,4479803.557,-3.7185556888580322,40.4666748046875,node/3786662084,40.4665284,-3.71855,"(40.466528400000001, -3.71855)",,16.29115893692452,"(40.466528400000001, -3.71855)"
MONCLOA-ARAVACA,VALDEZARZA,"CALLE DE VALDERREY,49",50_LTS,439087.6818,4479825.201,-3.7185099124908447,40.46686935424805,node/3786662084,40.4665284,-3.71855,"(40.466528400000001, -3.71855)",,38.07447446233833,"(40.466528400000001, -3.71855)"
TETUÁN,VALDEACEDERAS,,MU-11A,439923.6068,4479822.458,-3.7086501121520996,40.4669075012207,node/4619376488,40.4668522,-3.7083609,"(40.466852199999998, -3.7083609000000002)",,25.23394709386424,"(40.466852199999998, -3.7083609000000002)"
TETUÁN,VALDEACEDERAS,,MU-11A,439921.6069,4479833.458,-3.708674669265747,40.46700668334961,node/4619376488,40.4668522,-3.7083609,"(40.466852199999998, -3.7083609000000002)",,31.625710169825545,"(40.466852199999998, -3.7083609000000002)"
TETUÁN,VALDEACEDERAS,,MU-11A,439915.607,4479842.458,-3.7087461948394775,40.46708679199219,node/4619376488,40.4668522,-3.7083609,"(40.466852199999998, -3.7083609000000002)",,41.75882962047764,"(40.466852199999998, -3.7083609000000002)"
TETUÁN,VALDEACEDERAS,,MU-11A,439926.6069,4479843.458,-3.7086164951324463,40.46709442138672,node/4619376488,40.4668522,-3.7083609,"(40.466852199999998, -3.7083609000000002)",,34.54872081356676,"(40.466852199999998, -3.7083609000000002)"
TETUÁN,VALDEACEDERAS,,MU-11A,439935.6068,4479845.458,-3.708510637283325,40.46711349487305,node/4619376488,40.4668522,-3.7083609,"(40.466852199999998, -3.7083609000000002)",,31.70477558133751,"(40.466852199999998, -3.7083609000000002)"
TETUÁN,VALDEACEDERAS,,MU-11A,439919.607,4479851.458,-3.708699941635132,40.467166900634766,node/4619376488,40.4668522,-3.7083609,"(40.466852199999998, -3.7083609000000002)",,45.25794570346249,"(40.466852199999998, -3.7083609000000002)"
TETUÁN,VALDEACEDERAS,"CALLE DEL CAPITAN BLANCO ARGIBAY,153",50_LTS,440009.3342,4479939.865,-3.7076501846313477,40.46797180175781,node/4619377196,40.4676821,-3.7080058,"(40.467682099999998, -3.7080058)",,44.08825746015651,"(40.467682099999998, -3.7080058)"
TETUÁN,VALDEACEDERAS,,MU-11B,439831.3591,4480161.591,-3.7097702026367188,40.46995544433594,node/4608256801,40.4701691,-3.7101935,"(40.4701691, -3.7101934999999999)",,42.98381060442855,"(40.4701691, -3.7101934999999999)"
TETUÁN,VALDEACEDERAS,,MU-11B,439820.9693,4480183.391,-3.709894895553589,40.470149993896484,node/4608256801,40.4701691,-3.7101935,"(40.4701691, -3.7101934999999999)",,25.355542477849706,"(40.4701691, -3.7101934999999999)"
TETUÁN,VALDEACEDERAS,,MU-14B,439691.6101,4480185.462,-3.711421012878418,40.470157623291016,node/3273214343,40.4703879,-3.711888,"(40.470387899999999, -3.7118880000000001)",,47.088915666592015,"(40.470387899999999, -3.7118880000000001)"
TETUÁN,VALDEACEDERAS,,MU-11A,439811.0094,4480184.601,-3.710012435913086,40.47016143798828,node/4608256801,40.4701691,-3.7101935,"(40.4701691, -3.7101934999999999)",,15.344369420030233,"(40.4701691, -3.7101934999999999)"
TETUÁN,VALDEACEDERAS,,MU-11A,439756.7798,4480195.772,-3.710653305053711,40.47025680541992,node/4608256801,40.4701691,-3.7101935,"(40.4701691, -3.7101934999999999)",,40.11058069875418,"(40.4701691, -3.7101934999999999)"
TETUÁN,VALDEACEDERAS,,MU-11A,439785.7796,4480198.501,-3.7103114128112793,40.47028350830078,node/4608256801,40.4701691,-3.7101935,"(40.4701691, -3.7101934999999999)",,16.17017003963316,"(40.4701691, -3.7101934999999999)"
MONCLOA-ARAVACA,VALDEZARZA,"CALLE DE VALDERRODRIGO,55",50_LTS,439132.3373,4480207.816,-3.718019962310791,40.47032165527344,node/4309925741,40.4705569,-3.7183028,"(40.470556899999998, -3.7183028)",,35.45947769085801,"(40.470556899999998, -3.7183028)"
TETUÁN,VALDEACEDERAS,,MU-11A,439828.7493,4480202.441,-3.7098050117492676,40.47032165527344,node/4608256801,40.4701691,-3.7101935,"(40.4701691, -3.7101934999999999)",,36.992867025160265,"(40.4701691, -3.7101934999999999)"
TETUÁN,VALDEACEDERAS,"CALLE DE SINESIO DELGADO,64",50_LTS_EX,439691.9235,4480214.385,-3.7114200592041016,40.470420837402344,node/3273214343,40.4703879,-3.711888,"(40.470387899999999, -3.7118880000000001)",,39.76365668546734,"(40.470387899999999, -3.7118880000000001)"
TETUÁN,VALDEACEDERAS,"CALLE DE SINESIO DELGADO,64",50_LTS,439658.8892,4480217.982,-3.7118101119995117,40.47045135498047,node/3273214343,40.4703879,-3.711888,"(40.470387899999999, -3.7118880000000001)",,9.656467258362722,"(40.470387899999999, -3.7118880000000001)"
MONCLOA-ARAVACA,VALDEZARZA,,MU-11A,439123.624,4480227.559,-3.7181246280670166,40.470497131347656,node/4309925741,40.4705569,-3.7183028,"(40.470556899999998, -3.7183028)",,16.476533043219103,"(40.470556899999998, -3.7183028)"
FUENCARRAL-EL PARDO,PEÑAGRANDE,"CALLE DE VALDERRODRIGO,55",50_LTS,439138.4428,4480228.857,-3.7179501056671143,40.47050857543945,node/4309925741,40.4705569,-3.7183028,"(40.470556899999998, -3.7183028)",,30.323139569452508,"(40.470556899999998, -3.7183028)"
MONCLOA-ARAVACA,VALDEZARZA,,MU-11A,439070.6244,4480244.559,-3.7187514305114746,40.470645904541016,node/4309925741,40.4705569,-3.7183028,"(40.470556899999998, -3.7183028)",,39.23011655560641,"(40.470556899999998, -3.7183028)"
FUENCARRAL-EL PARDO,PEÑAGRANDE,"CALLE DE CANDIDO MATEOS,2",50_LTS,439148.8592,4480258.745,-3.717829942703247,40.47077941894531,node/4309925741,40.4705569,-3.7183028,"(40.470556899999998, -3.7183028)",,47.04668729967562,"(40.470556899999998, -3.7183028)"
MONCLOA-ARAVACA,VALDEZARZA,"CALLE DE VALDERROMAN,48",50_LTS,438799.8995,4480298.223,-3.721950054168701,40.47111129760742,node/4416327922,40.4714646,-3.7216527,"(40.471464599999997, -3.7216526999999999)",,46.66097441197548,"(40.471464599999997, -3.7216526999999999)"
MONCLOA-ARAVACA,VALDEZARZA,"CALLE DEL VALLE DE MENA,35",50_LTS,438854.1803,4480301.11,-3.7213099002838135,40.47114181518555,node/4416327922,40.4714646,-3.7216527,"(40.471464599999997, -3.7216526999999999)",,46.15493206870494,"(40.471464599999997, -3.7216526999999999)"
FUENCARRAL-EL PARDO,PEÑAGRANDE,,MU-11A,438849.6262,4480324.562,-3.7213659286499023,40.471351623535156,node/4416327922,40.4714646,-3.7216527,"(40.471464599999997, -3.7216526999999999)",,27.32535709954071,"(40.471464599999997, -3.7216526999999999)"
MONCLOA-ARAVACA,VALDEZARZA,"CALLE DE VALDERROMAN,48",50_LTS,438792.488,4480324.926,-3.7220399379730225,40.471351623535156,node/4416327922,40.4714646,-3.7216527,"(40.471464599999997, -3.7216526999999999)",,35.09239233914879,"(40.471464599999997, -3.7216526999999999)"
FUENCARRAL-EL PARDO,PEÑAGRANDE,,MU-11A,438794.6266,4480341.563,-3.7220163345336914,40.471500396728516,node/4416327922,40.4714646,-3.7216527,"(40.471464599999997, -3.7216526999999999)",,31.024771461099984,"(40.471464599999997, -3.7216526999999999)"
FUENCARRAL-EL PARDO,PEÑAGRANDE,,MU-11A,438858.5412,4480350.334,-3.7212634086608887,40.47158432006836,node/4416327922,40.4714646,-3.7216527,"(40.471464599999997, -3.7216526999999999)",,35.52887623203967,"(40.471464599999997, -3.7216526999999999)"
FUENCARRAL-EL PARDO,PEÑAGRANDE,"CALLE DE VALDERROMAN,48",50_LTS_EX,438810.5985,4480362.521,-3.721829891204834,40.4716911315918,node/4416327922,40.4714646,-3.7216527,"(40.471464599999997, -3.7216526999999999)",,29.319475101017446,"(40.471464599999997, -3.7216526999999999)"
FUENCARRAL-EL PARDO,PEÑAGRANDE,,MU-11A,438840.0203,4480367.797,-3.7214834690093994,40.47174072265625,node/4416327922,40.4714646,-3.7216527,"(40.471464599999997, -3.7216526999999999)",,33.88612916974484,"(40.471464599999997, -3.7216526999999999)"
FUENCARRAL-EL PARDO,PEÑAGRANDE,,MU-11A,438792.2629,4480372.559,-3.7220473289489746,40.471778869628906,node/4416327922,40.4714646,-3.7216527,"(40.471464599999997, -3.7216526999999999)",,48.34038260398676,"(40.471464599999997, -3.7216526999999999)"
FUENCARRAL-EL PARDO,PEÑAGRANDE,,MU-11A,438815.8109,4480382.349,-3.7217702865600586,40.47187042236328,node/4416327922,40.4714646,-3.7216527,"(40.471464599999997, -3.7216526999999999)",,46.22161187433735,"(40.471464599999997, -3.7216526999999999)"
TETUÁN,ALMENARA,,MU-11B,440754.6045,4480416.451,-3.698904037475586,40.47231674194336,node/3960252701,40.4726023,-3.699358,"(40.472602299999998, -3.6993580000000001)",,49.841449684479,"(40.472602299999998, -3.6993580000000001)"
TETUÁN,ALMENARA,"CALLE DE LA VIA LIMITE,16",50_LTS_EX,440749.006,4480416.855,-3.698970079421997,40.472320556640625,node/3960252701,40.4726023,-3.699358,"(40.472602299999998, -3.6993580000000001)",,45.380074255532335,"(40.472602299999998, -3.6993580000000001)"
TETUÁN,ALMENARA,"PASEO DE LA DIRECCION,380",50_LTS_EX,440655.8738,4480432.024,-3.7000699043273926,40.472450256347656,node/3961357669,40.47283,-3.6999824,"(40.472830000000002, -3.6999824000000001)",,42.881474407585706,"(40.472830000000002, -3.6999824000000001)"
TETUÁN,ALMENARA,"AVENIDA DE ASTURIAS,70",50_LTS,440693.3484,4480453.928,-3.69963002204895,40.47264862060547,node/3960252701,40.4726023,-3.699358,"(40.472602299999998, -3.6993580000000001)",,23.58580834558994,"(40.472602299999998, -3.6993580000000001)"
TETUÁN,ALMENARA,"AVENIDA DE ASTURIAS,70",50_LTS,440673.8515,4480454.083,-3.699860095977783,40.47264862060547,node/3960252701,40.4726023,-3.699358,"(40.472602299999998, -3.6993580000000001)",,42.794413072108654,"(40.472602299999998, -3.6993580000000001)"
TETUÁN,ALMENARA,,MU-14A,440618.6056,4480455.453,-3.7005116939544678,40.472660064697266,node/3961357669,40.47283,-3.6999824,"(40.472830000000002, -3.6999824000000001)",,48.60961337680896,"(40.472830000000002, -3.6999824000000001)"
TETUÁN,ALMENARA,,MU-11A,440706.605,4480456.452,-3.6994738578796387,40.47267532348633,node/3960252701,40.4726023,-3.699358,"(40.472602299999998, -3.6993580000000001)",,12.730523028173723,"(40.472602299999998, -3.6993580000000001)"
