CODIGO,ZONA VERDE / VIA PUBLICA,DISTRITO,DIRECCION,COMPLEMENTO DE DIRECCI”N,X_ETRS89,Y_ETRS89,SISTEMA DE COORDENADAS,ESTADO,OBSERVACIONES,FECHA DATOS,LONGITUD,LATITUD,id_OSM,lat_OSM,lon_OSM,coord_OSM,name_OSM,score_OSM,coord
FUE_01-06_0000000053,VP,TETUÁN,CL BERRUGUETE Nº:63,,440220.0172,4478995.664,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.705075979232788,40.45948028564453,node/2946232760,40.4595011,-3.7050458,"(40.459501099999997, -3.7050458000000002)",,3.4471267753555033,"(40.459501099999997, -3.7050458000000002)"
FB_120019,ZV,BARAJAS,JUAN CARLOS I,B.01 · 4 ESTACIONES,449577.77,4479060.02,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.594717025756836,40.46067810058594,node/2981324452,40.4607315,-3.5947597,"(40.460731500000001, -3.5947597)",,6.951166748216373,"(40.460731500000001, -3.5947597)"
FUE_04-16_0000000051,ZV,HORTALEZA,PARQUE LOS LLANOS,"DIONISIO INCA YUPANQUI, 43",446652.3181,4479165.989,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6292290687561035,40.46145248413086,node/3106028173,40.4614181,-3.6292658,"(40.461418100000003, -3.6292658000000002)",,4.928323402696914,"(40.461418100000003, -3.6292658000000002)"
FUE_04-16_0000000049,ZV,HORTALEZA,PARQUE LOS LLANOS,"DIONISIO INCA YUPANQUI, 23",446428.3291,4479177.172,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6318717002868652,40.4615364074707,node/1240306089,40.4614781,-3.631873,"(40.461478100000001, -3.6318730000000001)",,6.486254244526934,"(40.461478100000001, -3.6318730000000001)"
FUE_04-16_0000000052,ZV,HORTALEZA,PARQUE LOS LLANOS,"DIONISIO INCA YUPANQUI, 57",446819.6482,4479175.986,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.627256393432617,40.461551666259766,node/3986836403,40.46155,-3.627208,"(40.461550000000003, -3.627208)",,4.099512927608895,"(40.461550000000003, -3.627208)"
FUE_04-16_0000000047,ZV,HORTALEZA,PARQUE LOS LLANOS,"MACHUPICHU, 56",446188.0203,4479213.526,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.634709119796753,40.461849212646484,node/3397218195,40.4618818,-3.6346986,"(40.4618818, -3.6346986000000001)",,3.732295420060282,"(40.4618818, -3.6346986000000001)"
FB_120005,ZV,BARAJAS,JUAN CARLOS I,D.05 · PINAR DE LAS TRES CULTURAS,448552.0,4479240.22,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.606829881668091,40.46223831176758,node/485099146,40.4622312,-3.6068782,"(40.462231199999998, -3.6068782000000001)",,4.164733884415823,"(40.462231199999998, -3.6068782000000001)"
FB_120012,ZV,BARAJAS,JUAN CARLOS I,D.04 · TRES CULTURAS,448767.8,4479465.89,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6043028831481934,40.46428680419922,node/479268725,40.4642456,-3.6042923,"(40.464245599999998, -3.6042923)",,4.669671234966003,"(40.464245599999998, -3.6042923)"
FB_120008,ZV,BARAJAS,JUAN CARLOS I,D.05 · PINAR DE LAS TRES CULTURAS,448513.36,4479476.95,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.607304811477661,40.46437072753906,node/4212103836,40.4643794,-3.6073426,"(40.464379399999999, -3.6073426)",,3.340061103053173,"(40.464379399999999, -3.6073426)"
FB_120011,ZV,BARAJAS,JUAN CARLOS I,D.04 · TRES CULTURAS,448753.85,4479516.85,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.604471445083618,40.464744567871094,node/485099119,40.4646903,-3.6044438,"(40.464690300000001, -3.6044437999999999)",,6.47349181161268,"(40.464690300000001, -3.6044437999999999)"
FUE_01-06_0000000064,VP,TETUÁN,"CL MIOSOTIS, DEL Nº:24",,440653.09,4479585.586,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.700023651123047,40.46482467651367,node/2946232762,40.4648181,-3.6999539,"(40.464818100000002, -3.6999539000000001)",,5.947593708428186,"(40.464818100000002, -3.6999539000000001)"
FB_120015,ZV,BARAJAS,JUAN CARLOS I,D.05 · PINAR DE LAS TRES CULTURAS,448892.4,4479533.32,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6028385162353516,40.464900970458984,node/3387715379,40.4649081,-3.6027729,"(40.464908100000002, -3.6027729000000002)",,5.6088739383683635,"(40.464908100000002, -3.6027729000000002)"
FUE_02-05_0000000066,VP,CHAMARTIN,"AVDA. DE PIO XII, Nº 51",,442722.9975,4479652.708,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6756157875061035,40.465576171875,node/2963715520,40.4655961,-3.6756588,"(40.465596099999999, -3.6756587999999999)",,4.2615373158516,"(40.465596099999999, -3.6756587999999999)"
FUE_01-06_0000000070,VP,TETUÁN,CL GARCI-NUÑO Nº:4,C/ GARCI-NUÑO C/V C/ ANTONIO LANZUELA,440542.6342,4479762.845,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.701343059539795,40.46641540527344,node/2946232764,40.4664598,-3.7012578,"(40.466459800000003, -3.7012578)",,8.742601202884401,"(40.466459800000003, -3.7012578)"
FUE_02-05_0000000068,VP,CHAMARTIN,"C/ MATEO INURRIA, Nº 19",,442019.6019,4479846.52,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.683929920196533,40.46726989746094,node/297655027,40.4672427,-3.6839934,"(40.4672427, -3.6839933999999999)",,6.1647946398192985,"(40.4672427, -3.6839933999999999)"
FUE_04-16_0000000042,ZV,HORTALEZA,PZA. GOLMAYO,"GOLMAYO, 17",443882.6755,4479832.98,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6619534492492676,40.46727752685547,node/3964214899,40.4673012,-3.6618917,"(40.467301200000001, -3.6618917)",,5.851063973258313,"(40.467301200000001, -3.6618917)"
FUE_04-16_0000000032,ZV,HORTALEZA,BULEVAR  C/ AÑASTRO,"AÑASTRO, 48",443901.5084,4479935.184,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.66174054145813,40.46820068359375,node/3541426630,40.4682405,-3.6617196,"(40.4682405, -3.6617196000000001)",,4.7699863179972715,"(40.4682405, -3.6617196000000001)"
FUE_04-16_0000000121,ZV,HORTALEZA,PARQUE SAN LORENZO,"MACUAJE, 5",446378.2271,4480083.578,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6325392723083496,40.46969985961914,node/1518829871,40.4695759,-3.6326981,"(40.469575900000002, -3.6326980999999998)",,19.253850635081097,"(40.469575900000002, -3.6326980999999998)"
FUE_01-06_0000000035,ZV,TETUÁN,MARTIRES DE LA VENTILLA,MARTIRES DE LA VENTILLA,441431.8103,4480222.904,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6908977031707764,40.47062301635742,node/2946232767,40.4706586,-3.6909102,"(40.4706586, -3.6909101999999998)",,4.096653789557305,"(40.4706586, -3.6909101999999998)"
FUE_03-08_0000000065,ZV,FUENCARRAL-EL PARDO,SINESIO DELGADO,C/SINESIO DELGADO CON AVDA BETANZOS,439625.536,4480298.642,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.7122108936309814,40.47117233276367,node/1916805093,40.4711319,-3.7121926,"(40.471131900000003, -3.7121925999999998)",,4.756114783542818,"(40.471131900000003, -3.7121925999999998)"
FUE_04-16_0000000003,ZV,HORTALEZA,JARDIN BUCARAMANGA,"BUCARAMANGA, 2",445826.7418,4480391.514,ETRS89 / UTM  Zona 30N,FUERA DE SERVICIO,DEFICIENCIA ESTRUCTURAL,3-nov.-17,-3.639070749282837,40.47243881225586,node/3986836405,40.4724428,-3.6389914,"(40.472442800000003, -3.6389914000000001)",,6.728524078936731,"(40.472442800000003, -3.6389914000000001)"
FUE_01-06_0000000024,ZV,TETUÁN,AVDA. ASTURIAS-PERGOLAS,AVDA. ASTURIAS-PERGOLAS,440663.5598,4480472.609,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6999831199645996,40.472816467285156,node/3961357666,40.4728058,-3.6999045,"(40.472805800000003, -3.6999045000000002)",,6.7571260568687785,"(40.472805800000003, -3.6999045000000002)"
FUE_04-16_0000000087,ZV,HORTALEZA,CUBIERTA SAN LORENZO,"CHUCURI, 12",446280.6609,4480492.078,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6337246894836426,40.47337341308594,node/1448407559,40.4734154,-3.6336507,"(40.4734154, -3.6336507)",,7.810292470411505,"(40.4734154, -3.6336507)"
FUE_03-08_0000000053,ZV,FUENCARRAL-EL PARDO,POL. 24 V.V.V.,C/JUAN SÁNCHEZ C/V C/CÉSAR MANRIQUE,438929.6158,4480618.053,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.7204506397247314,40.4739990234375,node/2946271316,40.4735705,-3.720387,"(40.473570500000001, -3.7203870000000001)",,47.96624423276525,"(40.473570500000001, -3.7203870000000001)"
FUE_03-08_0000000138,VP,FUENCARRAL-EL PARDO,AV MONFORTE DE LEMOS Nº:195,,438890.8276,4480795.564,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.7209253311157227,40.4755973815918,node/2946271319,40.4754267,-3.7209654,"(40.4754267, -3.7209653999999999)",,19.284599250203108,"(40.4754267, -3.7209653999999999)"
FUE_03-08_0000000127,ZV,FUENCARRAL-EL PARDO,PARQUE DE LA ALCAZABA,C/MELCHOR FDEZ. ALMAGOR Nº52 ,440217.9924,4480814.83,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.7052712440490723,40.475868225097656,node/4788639621,40.4756988,-3.7053796,"(40.475698800000004, -3.7053796000000001)",,20.95622499301155,"(40.475698800000004, -3.7053796000000001)"
FUE_04-15_0000000059,ZV,CIUDAD LINEAL,PARQUE ANEMONAS,"GOLFO DE SALONICA, 19",443477.2104,4480919.478,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.66683292388916,40.4770393371582,node/3964249625,40.4770876,-3.6668164,"(40.477087599999997, -3.6668164000000001)",,5.547153046928596,"(40.477087599999997, -3.6668164000000001)"
FUE_04-16_0000000092,ZV,HORTALEZA,"MOJACAR, 22 - 24","MOJACAR, 24",444059.3749,4481224.888,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.659992218017578,40.479827880859375,node/3964237587,40.4798563,-3.6600055,"(40.479856300000002, -3.6600055)",,3.354744582933822,"(40.479856300000002, -3.6600055)"
FUE_04-15_0000000036,ZV,CIUDAD LINEAL,PINAR DE CHAMARTIN,"CALERUEGA, 32",443249.0534,4481380.15,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6695656776428223,40.481170654296875,node/307782191,40.4812719,-3.669598,"(40.481271900000003, -3.6695980000000001)",,11.588427682759756,"(40.481271900000003, -3.6695980000000001)"
FUE_03-08_0000000042,ZV,FUENCARRAL-EL PARDO,BETANZOS - FERMIN CABALLERO,AVDA. DE BETANZOS  Nº60,439508.1466,4481410.69,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.7137017250061035,40.48118209838867,node/1851695655,40.4812269,-3.7137248,"(40.481226900000003, -3.7137248)",,5.351857607315985,"(40.481226900000003, -3.7137248)"
FUE_04-16_0000000148,VP,HORTALEZA,PARQUE DE LA CORNISA,"ROQUETAS DE MAR, 15",444150.6071,4481401.497,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6589314937591553,40.48142623901367,node/3964238871,40.4814432,-3.6589594,"(40.481443200000001, -3.6589594000000001)",,3.0220313397768166,"(40.481443200000001, -3.6589594000000001)"
FUE_04-15_0000000035,ZV,CIUDAD LINEAL,PINAR DE CHAMARTIN,"CALERUEGA, 112",443312.7554,4481408.649,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6688168048858643,40.4814338684082,node/307782194,40.4814665,-3.6687648,"(40.481466500000003, -3.6687647999999999)",,5.703509259404049,"(40.481466500000003, -3.6687647999999999)"
FUE_03-08_0000000130,ZV,FUENCARRAL-EL PARDO,PZA. - C/ ISLA AROSA C/ FERMIN CABALLERO,C/ISLA DE AROSA  Nº20,439295.6311,4481446.963,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.716212511062622,40.48149490356445,node/1893858195,40.4814234,-3.7161879,"(40.481423399999997, -3.7161879)",,8.221104180447721,"(40.481423399999997, -3.7161879)"
FUE_04-15_0000000037,ZV,CIUDAD LINEAL,PINAR DE CHAMARTIN,"BRIVIESCA, 5",443441.0853,4481457.136,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.667306900024414,40.48188018798828,node/307782198,40.4818256,-3.667237,"(40.481825600000001, -3.6672370000000001)",,8.475523869060373,"(40.481825600000001, -3.6672370000000001)"
FUE_03-08_0000000041,ZV,FUENCARRAL-EL PARDO,PZA. DE LA CAROLINA,,439377.8222,4481512.742,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.7152490615844727,40.482093811035156,node/1893858187,40.4820048,-3.7153645,"(40.482004799999999, -3.7153645000000002)",,13.906585698397716,"(40.482004799999999, -3.7153645000000002)"
FUE_04-16_0000000116,ZV,HORTALEZA,PARQUE EN C/ INFANTA CATALINA MICAELA,"INFANTA CATALINA MICAELA, 3",444213.0815,4481873.245,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.658235788345337,40.485679626464844,node/4210986249,40.4856629,-3.6581509,"(40.485662900000001, -3.6581508999999999)",,7.418220803099849,"(40.485662900000001, -3.6581508999999999)"
FB_000090,ZV,HORTALEZA,PARQUE FORESTAL DE VALDEBEBAS-PARQUE FELIPE VI,,447011.513,4481948.74,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.625225305557251,40.486541748046875,node/3577606769,40.486563,-3.6251955,"(40.486562999999997, -3.6251954999999998)",,3.4561185308603126,"(40.486562999999997, -3.6251954999999998)"
FB_000003,ZV,HORTALEZA,PARQUE FORESTAL DE VALDEBEBAS-PARQUE FELIPE VI,,446356.2483,4481987.599,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6329596042633057,40.48685073852539,node/1348309374,40.4868416,-3.6330109,"(40.486841599999998, -3.6330108999999999)",,4.456752722997069,"(40.486841599999998, -3.6330108999999999)"
FB_000089,ZV,HORTALEZA,PARQUE FORESTAL DE VALDEBEBAS-PARQUE FELIPE VI,,446989.4416,4482122.241,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.625500202178955,40.48810577392578,node/3577606822,40.4881568,-3.6254753,"(40.488156799999999, -3.6254753000000002)",,6.05376453491992,"(40.488156799999999, -3.6254753000000002)"
FB_000088,ZV,HORTALEZA,PARQUE FORESTAL DE VALDEBEBAS-PARQUE FELIPE VI,,447085.8489,4482250.897,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.624373197555542,40.4892692565918,node/3577606884,40.4893154,-3.6243316,"(40.489315400000002, -3.6243316000000001)",,6.222764090391416,"(40.489315400000002, -3.6243316000000001)"
FUE_04-16_0000000142,ZV,HORTALEZA,PARQUE INFANTA CATALINA MICAELA,"PRINCIPE CARLOS, 13",444749.6123,4482284.494,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6519415378570557,40.48942184448242,node/4253379167,40.4893676,-3.6519762,"(40.489367600000001, -3.6519762)",,6.7081427760761,"(40.489367600000001, -3.6519762)"
FB_000087,ZV,HORTALEZA,PARQUE FORESTAL DE VALDEBEBAS-PARQUE FELIPE VI,,446919.8123,4482273.389,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6263341903686523,40.489463806152344,node/3577606899,40.4894988,-3.6263085,"(40.4894988, -3.6263084999999999)",,4.457813927866185,"(40.4894988, -3.6263084999999999)"
FB_000086,ZV,HORTALEZA,PARQUE FORESTAL DE VALDEBEBAS-PARQUE FELIPE VI,,446769.075,4482311.638,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6281158924102783,40.48979568481445,node/3577606918,40.4898558,-3.6280939,"(40.489855800000001, -3.6280939000000001)",,6.940361863540345,"(40.489855800000001, -3.6280939000000001)"
FB_000085,ZV,HORTALEZA,PARQUE FORESTAL DE VALDEBEBAS-PARQUE FELIPE VI,,446384.5321,4482383.316,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.632659435272217,40.49041748046875,node/3577606962,40.4904548,-3.6326215,"(40.490454800000002, -3.6326214999999999)",,5.246636118486274,"(40.490454800000002, -3.6326214999999999)"
FUE_03-08_0000000097,ZV,FUENCARRAL-EL PARDO,PARQUE ARROYO FRESNO,AVDA.ARRROYOFRESNO C/V SENDA DEL INFANTE,438733.2897,4482607.487,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.72295880317688,40.49190902709961,node/309412301,40.4918554,-3.7229501,"(40.491855399999999, -3.7229500999999998)",,6.009999980530672,"(40.491855399999999, -3.7229500999999998)"
FUE_03-08_0000000102,ZV,FUENCARRAL-EL PARDO,POLG.Z.N.CONSOL. Y N.CONSOL. (PIP),C/NURIA Nº46,439968.0472,4482780.982,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.7084059715270996,40.493560791015625,node/3475325509,40.4935606,-3.7083697,"(40.493560600000002, -3.7083697)",,3.06810887551769,"(40.493560600000002, -3.7083697)"
FUE_04-16_0000000146,ZV,HORTALEZA,PARQUE MARIA TUDOR,"MARIA TUDOR, 14",444042.6202,4482870.507,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.660335063934326,40.494651794433594,node/4214295911,40.4945969,-3.6604199,"(40.494596899999998, -3.6604198999999999)",,9.421846409765989,"(40.494596899999998, -3.6604198999999999)"
FB_000084,ZV,HORTALEZA,PARQUE FORESTAL DE VALDEBEBAS-PARQUE FELIPE VI,,446749.788,4482875.658,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6283910274505615,40.494876861572266,node/3577607051,40.4949048,-3.6283411,"(40.4949048, -3.6283411000000001)",,5.243143005462529,"(40.4949048, -3.6283411000000001)"
FB_000082,ZV,HORTALEZA,PARQUE FORESTAL DE VALDEBEBAS-PARQUE FELIPE VI,,446034.3185,4482932.235,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.636838436126709,40.495338439941406,node/3577607053,40.4953615,-3.6367958,"(40.495361500000001, -3.6367957999999998)",,4.425376712604476,"(40.495361500000001, -3.6367957999999998)"
FB_000080,ZV,HORTALEZA,PARQUE FORESTAL DE VALDEBEBAS-PARQUE FELIPE VI,,446929.5629,4483122.218,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6262903213500977,40.497108459472656,node/3533873126,40.4971581,-3.6262801,"(40.4971581, -3.6262800999999998)",,5.588604056589593,"(40.4971581, -3.6262800999999998)"
FUE_03-08_0000000009,ZV,FUENCARRAL-EL PARDO,A.V.C. LAS TABLAS,C/PALAS DE REY Nº5,443952.9451,4483781.233,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6614737510681152,40.50284957885742,node/309542785,40.5028865,-3.6614202,"(40.502886500000002, -3.6614201999999998)",,6.113592696463203,"(40.502886500000002, -3.6614201999999998)"
FUE_03-08_0000000006,ZV,FUENCARRAL-EL PARDO,A.V.C. MONTECARMELO,AVDA. SANTUARIO DE VALVERDE Nº6,439830.0491,4484123.371,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.7101616859436035,40.50564193725586,node/309412298,40.5056312,-3.710109,"(40.505631200000003, -3.7101090000000001)",,4.612926198190984,"(40.505631200000003, -3.7101090000000001)"
FUE_03-08_0000000112,ZV,FUENCARRAL-EL PARDO,MONTECARMELO PARC. 17.B,,441914.2219,4484238.004,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.685575485229492,40.5068244934082,node/309541981,40.5068538,-3.685531,"(40.506853800000002, -3.6855310000000001)",,4.977791477877139,"(40.506853800000002, -3.6855310000000001)"
FUE_03-08_0000000004,ZV,FUENCARRAL-EL PARDO,"AVDA MONTECARMELO, 10 ",DETRÁS DEL CEMENTERIO,440420.3714,4484468.585,ETRS89 / UTM  Zona 30N,FUERA DE SERVICIO,DEFICIENCIA ESTRUCTURAL,3-nov.-17,-3.7032275199890137,40.50879669189453,node/309541570,40.5089403,-3.7033474,"(40.508940299999999, -3.7033474000000002)",,18.918528723563558,"(40.508940299999999, -3.7033474000000002)"
FUE_03-08_0000000003,ZV,FUENCARRAL-EL PARDO,A.V.C. LAS TABLAS,,443432.2386,4484851.356,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6677145957946777,40.512454986572266,node/3999057370,40.512484,-3.6678101,"(40.512484000000001, -3.6678101000000001)",,8.696846601281369,"(40.512484000000001, -3.6678101000000001)"
FUE_03-08_0000000012,ZV,FUENCARRAL-EL PARDO,PARQUE DEL PUEBLO DE EL PARDO,,434446.8682,4485509.632,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.7738356590270996,40.517723083496094,node/1065410258,40.5177233,-3.7737616,"(40.5177233, -3.7737615999999998)",,6.262089526952366,"(40.5177233, -3.7737615999999998)"
